,vectorno,label,model,alpha,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
186,15.0,threat,multi,{'alpha': 2.0},tfidf,1.0,0.0,,,False,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
187,15.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,False,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
188,15.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,,,False,ascii,0.9587875509694599,0.6704342491477319,0.9695882621992233,0.781711040557509
189,15.0,insult,bern,{'alpha': 0.5},tfidf,1.0,0.0,,,False,ascii,0.9258758425563784,0.8133514457379664,0.9226836946091138,0.8620048757724138
190,15.0,identity_hate,multi,{'alpha': 2.0},tfidf,1.0,0.0,,,False,ascii,0.9908879087958725,0.5,0.9913186192299759,0.49999547658681337
191,15.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,False,ascii,0.9908879087958725,0.5,0.9913275875985399,0.5
192,16.0,toxic,multi,{'alpha': 1.0},count,0.0,0.0,,,True,unicode,0.9488016975950736,0.8080050893927272,0.9517681138624073,0.8448627800982893
193,16.0,toxic,bern,{'alpha': 1.0},count,0.0,0.0,,,True,unicode,0.8935674461179994,0.8048278338490606,0.8906755872039316,0.834091702670892
194,16.0,severe_toxic,multi,{'alpha': 10.0},count,0.0,0.0,,,True,unicode,0.9901389697927936,0.5359719063717869,0.9902872568451073,0.5677686401130897
195,16.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,,,True,unicode,0.99028459682117,0.5,0.989883680259724,0.5
196,16.0,obscene,multi,{'alpha': 1.0},count,0.0,0.0,,,True,unicode,0.9678580344511941,0.8005864333710597,0.9680815762804588,0.8393964166814908
197,16.0,obscene,bern,{'alpha': 0.5},count,0.0,0.0,,,True,unicode,0.8705583756345178,0.8276108085103505,0.866747979874981,0.8594445584877946
198,16.0,threat,multi,{'alpha': 10.0},count,0.0,0.0,,,True,unicode,0.9965881667637514,0.4999165136082819,0.9968879761082662,0.5045324642973483
199,16.0,threat,bern,{'alpha': 2.0},count,0.0,0.0,,,True,unicode,0.9967545976533244,0.5,0.9970673434795476,0.4999775141436037
200,16.0,insult,multi,{'alpha': 1.0},count,0.0,0.0,,,True,unicode,0.9650703170508447,0.7671543332923888,0.965337255499852,0.8139834466776182
201,16.0,insult,bern,{'alpha': 0.5},count,0.0,0.0,,,True,unicode,0.8806066405924939,0.815383858018787,0.8775279588889985,0.8557098480810605
202,16.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,,,True,unicode,0.990742281767496,0.5101060112338547,0.9910764732787458,0.5116617568064878
203,16.0,identity_hate,bern,{'alpha': 10.0},count,0.0,0.0,,,True,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
204,17.0,toxic,multi,{'alpha': 0.5},count,1.0,0.0,,,True,unicode,0.94418324040942,0.8031085119902575,0.9531313058841466,0.8593801579052569
205,17.0,toxic,bern,{'alpha': 1.0},count,1.0,0.0,,,True,unicode,0.9319713738869935,0.7910851881842222,0.933194622566209,0.829917651614148
206,17.0,severe_toxic,multi,{'alpha': 10.0},count,1.0,0.0,,,True,unicode,0.9858117666638928,0.6079982664607616,0.9847268683353811,0.6281374986948105
207,17.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,,,True,unicode,0.99028459682117,0.5,0.989883680259724,0.5
208,17.0,obscene,multi,{'alpha': 1.0},count,1.0,0.0,,,True,unicode,0.9597861363068986,0.760481918477552,0.959669246567357,0.8036698062693322
209,17.0,obscene,bern,{'alpha': 0.5},count,1.0,0.0,,,True,unicode,0.9191978031122576,0.8303100375827891,0.9153475691237007,0.8702266818107923
210,17.0,threat,multi,{'alpha': 10.0},count,1.0,0.0,,,True,unicode,0.9965881667637514,0.5095005908267721,0.9967175771055488,0.5214782945005851
211,17.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,,,True,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
212,17.0,insult,multi,{'alpha': 2.0},count,1.0,0.0,,,True,unicode,0.9554381293168012,0.6740012814670454,0.9556514174506515,0.7116634236667376
213,17.0,insult,bern,{'alpha': 0.5},count,1.0,0.0,,,True,unicode,0.9258758425563784,0.8133514457379664,0.9226836946091138,0.8620048757724138
214,17.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,,,True,unicode,0.9905966547391196,0.5156878027642684,0.9906818650619266,0.5263263770130452
215,17.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,,,True,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
216,18.0,toxic,multi,{'alpha': 0.01},tfidf,0.0,0.0,,,True,unicode,0.9470541732545561,0.7617190888978861,0.9750051568119243,0.8879122711909437
217,18.0,toxic,bern,{'alpha': 1.0},tfidf,0.0,0.0,,,True,unicode,0.8935674461179994,0.8048278338490606,0.8906755872039316,0.834091702670892
218,18.0,severe_toxic,multi,{'alpha': 2.0},tfidf,0.0,0.0,,,True,unicode,0.99028459682117,0.5,0.9898657435225958,0.49999093997734995
219,18.0,severe_toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,,,True,unicode,0.99028459682117,0.5,0.989883680259724,0.5
220,18.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,,,True,unicode,0.9663809603062329,0.7006093890479373,0.9765835896792014,0.7990615104406
221,18.0,obscene,bern,{'alpha': 0.5},tfidf,0.0,0.0,,,True,unicode,0.8705583756345178,0.8276108085103505,0.866747979874981,0.8594445584877946
222,18.0,threat,multi,{'alpha': 2.0},tfidf,0.0,0.0,,,True,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
223,18.0,threat,bern,{'alpha': 2.0},tfidf,0.0,0.0,,,True,unicode,0.9967545976533244,0.5,0.9970673434795476,0.4999775141436037
224,18.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,,,True,unicode,0.9638636931014396,0.659374730643772,0.9739648260584917,0.7669724581095155
225,18.0,insult,bern,{'alpha': 0.5},tfidf,0.0,0.0,,,True,unicode,0.8806066405924939,0.815383858018787,0.8775279588889985,0.8557098480810605
226,18.0,identity_hate,multi,{'alpha': 2.0},tfidf,0.0,0.0,,,True,unicode,0.9908879087958725,0.5,0.9913186192299759,0.49999547658681337
227,18.0,identity_hate,bern,{'alpha': 10.0},tfidf,0.0,0.0,,,True,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
228,19.0,toxic,multi,{'alpha': 0.01},tfidf,1.0,0.0,,,True,unicode,0.942976616460015,0.7645445834980127,0.9742069720097217,0.8986065377251701
229,19.0,toxic,bern,{'alpha': 1.0},tfidf,1.0,0.0,,,True,unicode,0.9319713738869935,0.7910851881842222,0.933194622566209,0.829917651614148
230,19.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,,,True,unicode,0.99028459682117,0.5,0.989883680259724,0.5
231,19.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,True,unicode,0.99028459682117,0.5,0.989883680259724,0.5
232,19.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,,,True,unicode,0.9612007988682699,0.7077405993016516,0.9716599553375246,0.8098451423422444
233,19.0,obscene,bern,{'alpha': 0.5},tfidf,1.0,0.0,,,True,unicode,0.9191978031122576,0.8303100375827891,0.9153475691237007,0.8702266818107923
234,19.0,threat,multi,{'alpha': 2.0},tfidf,1.0,0.0,,,True,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
235,19.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,True,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
236,19.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,,,True,unicode,0.9587875509694599,0.6704342491477319,0.9695882621992233,0.781711040557509
237,19.0,insult,bern,{'alpha': 0.5},tfidf,1.0,0.0,,,True,unicode,0.9258758425563784,0.8133514457379664,0.9226836946091138,0.8620048757724138
238,19.0,identity_hate,multi,{'alpha': 2.0},tfidf,1.0,0.0,,,True,unicode,0.9908879087958725,0.5,0.9913186192299759,0.49999547658681337
239,19.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,True,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
240,20.0,toxic,multi,{'alpha': 0.5},count,0.0,0.0,,,False,unicode,0.943954397936257,0.8067912826828102,0.9525124884532254,0.8606644336869055
241,20.0,toxic,bern,{'alpha': 1.0},count,0.0,0.0,,,False,unicode,0.9322626279437464,0.7893903673873994,0.934037649211232,0.8303005582389519
242,20.0,severe_toxic,multi,{'alpha': 10.0},count,0.0,0.0,,,False,unicode,0.9857909628026962,0.6101080821408615,0.9846192479126122,0.6293993357589777
243,20.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,,,False,unicode,0.99028459682117,0.5,0.989883680259724,0.5
244,20.0,obscene,multi,{'alpha': 1.0},count,0.0,0.0,,,False,unicode,0.9598069401680952,0.7625792742146115,0.9595167843017677,0.8069155716779378
245,20.0,obscene,bern,{'alpha': 0.5},count,0.0,0.0,,,False,unicode,0.9217150703170508,0.8303097910505121,0.9180649847986153,0.8725332484610326
246,20.0,threat,multi,{'alpha': 10.0},count,0.0,0.0,,,False,unicode,0.9965049513189648,0.509458847630913,0.9966996403684206,0.5183727044384734
247,20.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,,,False,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
248,20.0,insult,multi,{'alpha': 2.0},count,0.0,0.0,,,False,unicode,0.9555421486227844,0.677948408824646,0.9555707021335749,0.7150292895385513
249,20.0,insult,bern,{'alpha': 0.5},count,0.0,0.0,,,False,unicode,0.9272697012565532,0.8103960539924002,0.924764356115979,0.8642927237172534
250,20.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,,,False,unicode,0.990513439294333,0.5167768673479072,0.9907356752733111,0.5263535174921651
251,20.0,identity_hate,bern,{'alpha': 10.0},count,0.0,0.0,,,False,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
252,21.0,toxic,multi,{'alpha': 0.5},count,1.0,0.0,,,False,unicode,0.94418324040942,0.8031085119902575,0.9531313058841466,0.8593801579052569
253,21.0,toxic,bern,{'alpha': 1.0},count,1.0,0.0,,,False,unicode,0.9319713738869935,0.7910851881842222,0.933194622566209,0.829917651614148
254,21.0,severe_toxic,multi,{'alpha': 10.0},count,1.0,0.0,,,False,unicode,0.9858117666638928,0.6079982664607616,0.9847268683353811,0.6281374986948105
255,21.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,,,False,unicode,0.99028459682117,0.5,0.989883680259724,0.5
256,21.0,obscene,multi,{'alpha': 1.0},count,1.0,0.0,,,False,unicode,0.9597861363068986,0.760481918477552,0.959669246567357,0.8036698062693322
257,21.0,obscene,bern,{'alpha': 0.5},count,1.0,0.0,,,False,unicode,0.9191978031122576,0.8303100375827891,0.9153475691237007,0.8702266818107923
258,21.0,threat,multi,{'alpha': 10.0},count,1.0,0.0,,,False,unicode,0.9965881667637514,0.5095005908267721,0.9967175771055488,0.5214782945005851
259,21.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,,,False,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
260,21.0,insult,multi,{'alpha': 2.0},count,1.0,0.0,,,False,unicode,0.9554381293168012,0.6740012814670454,0.9556514174506515,0.7116634236667376
261,21.0,insult,bern,{'alpha': 0.5},count,1.0,0.0,,,False,unicode,0.9258758425563784,0.8133514457379664,0.9226836946091138,0.8620048757724138
262,21.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,,,False,unicode,0.9905966547391196,0.5156878027642684,0.9906818650619266,0.5263263770130452
263,21.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,,,False,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
264,22.0,toxic,multi,{'alpha': 0.01},tfidf,0.0,0.0,,,False,unicode,0.9431846550719813,0.765831632316981,0.9745118965409002,0.9008605595412027
265,22.0,toxic,bern,{'alpha': 1.0},tfidf,0.0,0.0,,,False,unicode,0.9322626279437464,0.7893903673873994,0.934037649211232,0.8303005582389519
266,22.0,severe_toxic,multi,{'alpha': 10.0},tfidf,0.0,0.0,,,False,unicode,0.99028459682117,0.5,0.989883680259724,0.5
267,22.0,severe_toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,,,False,unicode,0.99028459682117,0.5,0.989883680259724,0.5
268,22.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,,,False,unicode,0.9611591911458767,0.7056322728782657,0.9716330502318323,0.8091973497646606
269,22.0,obscene,bern,{'alpha': 0.5},tfidf,0.0,0.0,,,False,unicode,0.9217150703170508,0.8303097910505121,0.9180649847986153,0.8725332484610326
270,22.0,threat,multi,{'alpha': 2.0},tfidf,0.0,0.0,,,False,unicode,0.9967545976533244,0.5,0.9971032169538039,0.49999550282872074
271,22.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,,,False,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
272,22.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,,,False,unicode,0.9588291586918533,0.6692269012008643,0.9695254836192748,0.7809111270774967
273,22.0,insult,bern,{'alpha': 0.5},tfidf,0.0,0.0,,,False,unicode,0.9272697012565532,0.8103960539924002,0.924764356115979,0.8642927237172534
274,22.0,identity_hate,multi,{'alpha': 2.0},tfidf,0.0,0.0,,,False,unicode,0.9908879087958725,0.5,0.9913186192299759,0.49999547658681337
275,22.0,identity_hate,bern,{'alpha': 10.0},tfidf,0.0,0.0,,,False,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
276,23.0,toxic,multi,{'alpha': 0.01},tfidf,1.0,0.0,,,False,unicode,0.942976616460015,0.7645445834980127,0.9742069720097217,0.8986065377251701
277,23.0,toxic,bern,{'alpha': 1.0},tfidf,1.0,0.0,,,False,unicode,0.9319713738869935,0.7910851881842222,0.933194622566209,0.829917651614148
278,23.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,,,False,unicode,0.99028459682117,0.5,0.989883680259724,0.5
279,23.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,False,unicode,0.99028459682117,0.5,0.989883680259724,0.5
280,23.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,,,False,unicode,0.9612007988682699,0.7077405993016516,0.9716599553375246,0.8098451423422444
281,23.0,obscene,bern,{'alpha': 0.5},tfidf,1.0,0.0,,,False,unicode,0.9191978031122576,0.8303100375827891,0.9153475691237007,0.8702266818107923
282,23.0,threat,multi,{'alpha': 2.0},tfidf,1.0,0.0,,,False,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
283,23.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,False,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
284,23.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,,,False,unicode,0.9587875509694599,0.6704342491477319,0.9695882621992233,0.781711040557509
285,23.0,insult,bern,{'alpha': 0.5},tfidf,1.0,0.0,,,False,unicode,0.9258758425563784,0.8133514457379664,0.9226836946091138,0.8620048757724138
286,23.0,identity_hate,multi,{'alpha': 2.0},tfidf,1.0,0.0,,,False,unicode,0.9908879087958725,0.5,0.9913186192299759,0.49999547658681337
287,23.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,,,False,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
288,24.0,toxic,multi,{'alpha': 1.0},count,0.0,0.0,,english,True,,0.9500915369892652,0.7954344178869,0.9560460256674709,0.8422659705311504
289,24.0,toxic,bern,{'alpha': 0.5},count,0.0,0.0,,english,True,,0.9006407589248564,0.8522990631757875,0.9022268459144597,0.8926985183412119
290,24.0,severe_toxic,multi,{'alpha': 10.0},count,0.0,0.0,,english,True,,0.9901805775151868,0.5465945126393482,0.9907087701676188,0.5837759170461756
291,24.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,,english,True,,0.99028459682117,0.5,0.989883680259724,0.5
292,24.0,obscene,multi,{'alpha': 2.0},count,0.0,0.0,,english,True,,0.9698552051260714,0.7513767066725159,0.9699021550989659,0.7837318018376515
293,24.0,obscene,bern,{'alpha': 0.5},count,0.0,0.0,,english,True,,0.9707289672963302,0.8030487449253092,0.9737226801072617,0.8735800127735974
294,24.0,threat,multi,{'alpha': 10.0},count,0.0,0.0,,english,True,,0.9965881667637514,0.4999165136082819,0.9970225016367272,0.5107931133056439
295,24.0,threat,bern,{'alpha': 2.0},count,0.0,0.0,,english,True,,0.9967545976533244,0.5,0.9970673434795476,0.4999775141436037
296,24.0,insult,multi,{'alpha': 2.0},count,0.0,0.0,,english,True,,0.9654655904135807,0.7015994905224673,0.9660278198792858,0.7439645967829722
297,24.0,insult,bern,{'alpha': 0.5},count,0.0,0.0,,english,True,,0.9662145294166598,0.7478832592030717,0.9705389092670152,0.838619362101665
298,24.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,,english,True,,0.9907214779062994,0.5067023488707186,0.9912917141242836,0.5133079377284955
299,24.0,identity_hate,bern,{'alpha': 10.0},count,0.0,0.0,,english,True,,0.9908879087958725,0.5,0.9913275875985399,0.5
300,25.0,toxic,multi,{'alpha': 1.0},count,1.0,0.0,,english,True,,0.9422068735957394,0.7688074770814657,0.9511851699057424,0.8239787474807713
301,25.0,toxic,bern,{'alpha': 0.5},count,1.0,0.0,,english,True,,0.9359865190979446,0.848196350305741,0.9401361398348026,0.8995293778531294
302,25.0,severe_toxic,multi,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.9891611883165515,0.5937870099448634,0.9884666780266002,0.6265166542171674
303,25.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.99028459682117,0.5,0.989883680259724,0.5
304,25.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,,english,True,,0.9602854289756179,0.7237592981409212,0.96123871106607,0.7648208332952015
305,25.0,obscene,bern,{'alpha': 0.5},count,1.0,0.0,,english,True,,0.9614920529250229,0.7441214202456815,0.965704958610979,0.8280829452389514
306,25.0,threat,multi,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.9965881667637514,0.5063058984206087,0.9970673434795476,0.5201053863206999
307,25.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.9967545976533244,0.5,0.997112185322368,0.5
308,25.0,insult,multi,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.954876425064492,0.5952419283881968,0.9550236316511663,0.6144509489866173
309,25.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.9517350420237997,0.49996721383139164,0.9496157054070294,0.5003227276687471
310,25.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.9907838894898893,0.508995951479105,0.9912737773871555,0.5148365099076502
311,25.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,,english,True,,0.9908879087958725,0.5,0.9913275875985399,0.5
312,26.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,,english,True,,0.9446617292169428,0.7313880393848546,0.9650771728114939,0.8296611792875809
313,26.0,toxic,bern,{'alpha': 0.5},tfidf,0.0,0.0,,english,True,,0.9006407589248564,0.8522990631757875,0.9022268459144597,0.8926985183412119
314,26.0,severe_toxic,multi,{'alpha': 2.0},tfidf,0.0,0.0,,english,True,,0.99028459682117,0.5,0.9898747118911598,0.49999546998867495
315,26.0,severe_toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,,english,True,,0.99028459682117,0.5,0.989883680259724,0.5
316,26.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,,english,True,,0.9676291919780311,0.7134065977954098,0.9788346501887841,0.8190203956047656
317,26.0,obscene,bern,{'alpha': 0.5},tfidf,0.0,0.0,,english,True,,0.9707289672963302,0.8030487449253092,0.9737226801072617,0.8735800127735974
318,26.0,threat,multi,{'alpha': 2.0},tfidf,0.0,0.0,,english,True,,0.9967545976533244,0.5,0.997112185322368,0.5
319,26.0,threat,bern,{'alpha': 2.0},tfidf,0.0,0.0,,english,True,,0.9967545976533244,0.5,0.9970673434795476,0.4999775141436037
320,26.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,,english,True,,0.9641133394357992,0.6652421671503683,0.9756688160856658,0.7843144146604694
321,26.0,insult,bern,{'alpha': 0.5},tfidf,0.0,0.0,,english,True,,0.9662145294166598,0.7478832592030717,0.9705389092670152,0.838619362101665
322,26.0,identity_hate,multi,{'alpha': 2.0},tfidf,0.0,0.0,,english,True,,0.9908879087958725,0.5,0.9913186192299759,0.49999547658681337
323,26.0,identity_hate,bern,{'alpha': 10.0},tfidf,0.0,0.0,,english,True,,0.9908879087958725,0.5,0.9913275875985399,0.5
324,27.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,,english,True,,0.9411458766747108,0.738040188168156,0.962924764356116,0.8411078100229362
325,27.0,toxic,bern,{'alpha': 0.5},tfidf,1.0,0.0,,english,True,,0.9359865190979446,0.848196350305741,0.9401361398348026,0.8995293778531294
326,27.0,severe_toxic,multi,{'alpha': 2.0},tfidf,1.0,0.0,,english,True,,0.99028459682117,0.5,0.9898657435225958,0.49999093997734995
327,27.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,,english,True,,0.99028459682117,0.5,0.989883680259724,0.5
328,27.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,,english,True,,0.9632187734043438,0.7230301084939245,0.9745836434894128,0.8330104362691433
329,27.0,obscene,bern,{'alpha': 0.5},tfidf,1.0,0.0,,english,True,,0.9614920529250229,0.7441214202456815,0.965704958610979,0.8280829452389514
330,27.0,threat,multi,{'alpha': 2.0},tfidf,1.0,0.0,,english,True,,0.9967545976533244,0.5,0.997112185322368,0.5
331,27.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,,english,True,,0.9967545976533244,0.5,0.997112185322368,0.5
332,27.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,,english,True,,0.9600773903636515,0.6813552082373572,0.9722608360313175,0.8039083406259521
333,27.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,,english,True,,0.9517350420237997,0.49996721383139164,0.9496157054070294,0.5003227276687471
334,27.0,identity_hate,multi,{'alpha': 2.0},tfidf,1.0,0.0,,english,True,,0.9908879087958725,0.5,0.9913186192299759,0.49999547658681337
335,27.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,,english,True,,0.9908879087958725,0.5,0.9913275875985399,0.5
336,28.0,toxic,multi,{'alpha': 1.0},count,0.0,0.0,,english,False,,0.9423525006241158,0.7709390895566031,0.9513824740141521,0.8258395825723541
337,28.0,toxic,bern,{'alpha': 0.5},count,0.0,0.0,,english,False,,0.9350087376217026,0.8486327001616266,0.9391406509241904,0.8995626212561646
338,28.0,severe_toxic,multi,{'alpha': 10.0},count,0.0,0.0,,english,False,,0.9891611883165515,0.5948471697754177,0.9884308045523439,0.6273759989719123
339,28.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,,english,False,,0.99028459682117,0.5,0.989883680259724,0.5
340,28.0,obscene,multi,{'alpha': 2.0},count,0.0,0.0,,english,False,,0.9603062328368145,0.7247186256684899,0.9610234702205321,0.7643111508143775
341,28.0,obscene,bern,{'alpha': 0.5},count,0.0,0.0,,english,False,,0.9613048181742532,0.7417466276497641,0.9657228953481072,0.8273004438249512
342,28.0,threat,multi,{'alpha': 10.0},count,0.0,0.0,,english,False,,0.9965673629025548,0.5094901550278074,0.9970314700052914,0.5200873976355829
343,28.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,,english,False,,0.9967545976533244,0.5,0.997112185322368,0.5
