,label,model,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
221,obscene,bern,tfidf,0.0,0.0,,,True,unicode,0.962739427469718,0.6680931495204357,0.9667688841604606,0.7245822472543003
222,threat,multi,tfidf,0.0,0.0,,,True,unicode,0.9968355756737499,0.5,0.9970407588531376,0.499982066961964
223,threat,bern,tfidf,0.0,0.0,,,True,unicode,0.9968355756737499,0.5,0.9965937435741553,0.4997579039865144
224,insult,multi,tfidf,0.0,0.0,,,True,unicode,0.9523450270338237,0.5138644603740509,0.9528667089841131,0.526240710921688
225,insult,bern,tfidf,0.0,0.0,,,True,unicode,0.961377258057756,0.6269713454555895,0.9636308369020053,0.675089684007673
226,identity_hate,multi,tfidf,0.0,0.0,,,True,unicode,0.9913030722159353,0.5,0.9911133362538331,0.5004825001501079
227,identity_hate,bern,tfidf,0.0,0.0,,,True,unicode,0.9909677689760678,0.5010251266571901,0.9896918276666696,0.4997653988629336
228,toxic,multi,tfidf,1.0,0.0,,,True,unicode,0.9210779999161742,0.6015769358227774,0.9232742975154891,0.6140128944587737
229,toxic,bern,tfidf,1.0,0.0,,,True,unicode,0.9272391969487405,0.7898527157768211,0.9283881523070459,0.8325626313994895
230,severe_toxic,multi,tfidf,1.0,0.0,,,True,unicode,0.9899199463514816,0.5010289161166651,0.989986857750798,0.500861545099097
231,severe_toxic,bern,tfidf,1.0,0.0,,,True,unicode,0.9895846431116141,0.5029173895846208,0.9888335583310237,0.5078324989924471
232,obscene,multi,tfidf,1.0,0.0,,,True,unicode,0.9530365899660506,0.5630102588152658,0.9546190088777234,0.5823821576819782
233,obscene,bern,tfidf,1.0,0.0,,,True,unicode,0.9528060689886416,0.6164256007440743,0.9555935021859047,0.6652438419299318
234,threat,multi,tfidf,1.0,0.0,,,True,unicode,0.9968565321262417,0.5033112582781457,0.9970496991587172,0.5015111189497315
235,threat,bern,tfidf,1.0,0.0,,,True,unicode,0.9968355756737499,0.5,0.9967099675466907,0.49981618636013125
236,insult,multi,tfidf,1.0,0.0,,,True,unicode,0.9535185883733601,0.5329816565337251,0.9549766211009092,0.5555605082420779
237,insult,bern,tfidf,1.0,0.0,,,True,unicode,0.9527641560836582,0.5854429132552231,0.9544670236828695,0.6282960306961096
238,identity_hate,multi,tfidf,1.0,0.0,,,True,unicode,0.9912821157634436,0.4999894298458872,0.9911043959482535,0.5004779900791194
239,identity_hate,bern,tfidf,1.0,0.0,,,True,unicode,0.9909677689760678,0.5010251266571901,0.9893520960546431,0.5020967183356799
240,toxic,multi,count,0.0,0.0,,,False,unicode,0.9458485267613899,0.7971898593952367,0.9521961860656397,0.8441507780807015
241,toxic,bern,count,0.0,0.0,,,False,unicode,0.8839431661008424,0.7988472175003554,0.8845895952723664,0.8333362328254117
242,severe_toxic,multi,count,0.0,0.0,,,False,unicode,0.9877404752923425,0.7057113074747556,0.9874209900494398,0.7541598694638759
243,severe_toxic,bern,count,0.0,0.0,,,False,unicode,0.9897942076365313,0.5009654065796496,0.9891911705542096,0.5026812888824278
244,obscene,multi,count,0.0,0.0,,,False,unicode,0.9679156712351733,0.7999884668339271,0.9680205269416109,0.8340305519544811
245,obscene,bern,count,0.0,0.0,,,False,unicode,0.962739427469718,0.6680931495204357,0.9667688841604606,0.7245822472543003
246,threat,multi,count,0.0,0.0,,,False,unicode,0.9961440127415231,0.5128561080174537,0.9959321609612617,0.5238192424349863
247,threat,bern,count,0.0,0.0,,,False,unicode,0.9968355756737499,0.5,0.9965937435741553,0.4997579039865144
248,insult,multi,count,0.0,0.0,,,False,unicode,0.9646674210989564,0.7704007259697137,0.9652132709896024,0.8067131717992652
249,insult,bern,count,0.0,0.0,,,False,unicode,0.961377258057756,0.6269713454555895,0.9636308369020053,0.675089684007673
250,identity_hate,multi,count,0.0,0.0,,,False,unicode,0.9889978624418458,0.556161240951375,0.9882792593850858,0.6071695414041373
251,identity_hate,bern,count,0.0,0.0,,,False,unicode,0.9909677689760678,0.5010251266571901,0.9896918276666696,0.4997653988629336
252,toxic,multi,count,1.0,0.0,,,False,unicode,0.9408818475208517,0.7697756634605413,0.9478422572483528,0.8162852529604993
253,toxic,bern,count,1.0,0.0,,,False,unicode,0.9272391969487405,0.7898527157768211,0.9283881523070459,0.8325626313994895
254,severe_toxic,multi,count,1.0,0.0,,,False,unicode,0.9795674588205708,0.687178361935438,0.9795356405281933,0.7475116251399545
255,severe_toxic,bern,count,1.0,0.0,,,False,unicode,0.9895846431116141,0.5029173895846208,0.9888335583310237,0.5078324989924471
256,obscene,multi,count,1.0,0.0,,,False,unicode,0.9585690934238652,0.7617341498714314,0.9598222667250766,0.7993594343588996
257,obscene,bern,count,1.0,0.0,,,False,unicode,0.9528060689886416,0.6164256007440743,0.9555935021859047,0.6652438419299318
258,threat,multi,count,1.0,0.0,,,False,unicode,0.9933777610126158,0.5708820336654454,0.9912474408375278,0.5733053512130659
259,threat,bern,count,1.0,0.0,,,False,unicode,0.9968355756737499,0.5,0.9967099675466907,0.49981618636013125
260,insult,multi,count,1.0,0.0,,,False,unicode,0.956473448174693,0.7364114119892763,0.958704728527621,0.785251999341352
261,insult,bern,count,1.0,0.0,,,False,unicode,0.9527641560836582,0.5854429132552231,0.9544670236828695,0.6282960306961096
262,identity_hate,multi,count,1.0,0.0,,,False,unicode,0.9825223186219036,0.5827512914053949,0.9804028501694187,0.6272221096982289
263,identity_hate,bern,count,1.0,0.0,,,False,unicode,0.9909677689760678,0.5010251266571901,0.9893520960546431,0.5020967183356799
264,toxic,multi,tfidf,0.0,0.0,,,False,unicode,0.9188566159520516,0.5749921213986752,0.9204491609523213,0.5868265957266504
265,toxic,bern,tfidf,0.0,0.0,,,False,unicode,0.8839431661008424,0.7988472175003554,0.8845895952723664,0.8333362328254117
266,severe_toxic,multi,tfidf,0.0,0.0,,,False,unicode,0.9899199463514816,0.5,0.9900047383619572,0.4999819395154372
267,severe_toxic,bern,tfidf,0.0,0.0,,,False,unicode,0.9897942076365313,0.5009654065796496,0.9891911705542096,0.5026812888824278
268,obscene,multi,tfidf,0.0,0.0,,,False,unicode,0.9514229431241878,0.5411928616983712,0.9526968431780998,0.5548473669352006
269,obscene,bern,tfidf,0.0,0.0,,,False,unicode,0.962739427469718,0.6680931495204357,0.9667688841604606,0.7245822472543003
270,threat,multi,tfidf,0.0,0.0,,,False,unicode,0.9968355756737499,0.5,0.9970407588531376,0.499982066961964
271,threat,bern,tfidf,0.0,0.0,,,False,unicode,0.9968355756737499,0.5,0.9965937435741553,0.4997579039865144
272,insult,multi,tfidf,0.0,0.0,,,False,unicode,0.9523450270338237,0.5138644603740509,0.9528667089841131,0.526240710921688
273,insult,bern,tfidf,0.0,0.0,,,False,unicode,0.961377258057756,0.6269713454555895,0.9636308369020053,0.675089684007673
274,identity_hate,multi,tfidf,0.0,0.0,,,False,unicode,0.9913030722159353,0.5,0.9911133362538331,0.5004825001501079
275,identity_hate,bern,tfidf,0.0,0.0,,,False,unicode,0.9909677689760678,0.5010251266571901,0.9896918276666696,0.4997653988629336
276,toxic,multi,tfidf,1.0,0.0,,,False,unicode,0.9210779999161742,0.6015769358227774,0.9232742975154891,0.6140128944587737
277,toxic,bern,tfidf,1.0,0.0,,,False,unicode,0.9272391969487405,0.7898527157768211,0.9283881523070459,0.8325626313994895
278,severe_toxic,multi,tfidf,1.0,0.0,,,False,unicode,0.9899199463514816,0.5010289161166651,0.989986857750798,0.500861545099097
279,severe_toxic,bern,tfidf,1.0,0.0,,,False,unicode,0.9895846431116141,0.5029173895846208,0.9888335583310237,0.5078324989924471
280,obscene,multi,tfidf,1.0,0.0,,,False,unicode,0.9530365899660506,0.5630102588152658,0.9546190088777234,0.5823821576819782
281,obscene,bern,tfidf,1.0,0.0,,,False,unicode,0.9528060689886416,0.6164256007440743,0.9555935021859047,0.6652438419299318
282,threat,multi,tfidf,1.0,0.0,,,False,unicode,0.9968565321262417,0.5033112582781457,0.9970496991587172,0.5015111189497315
283,threat,bern,tfidf,1.0,0.0,,,False,unicode,0.9968355756737499,0.5,0.9967099675466907,0.49981618636013125
284,insult,multi,tfidf,1.0,0.0,,,False,unicode,0.9535185883733601,0.5329816565337251,0.9549766211009092,0.5555605082420779
285,insult,bern,tfidf,1.0,0.0,,,False,unicode,0.9527641560836582,0.5854429132552231,0.9544670236828695,0.6282960306961096
286,identity_hate,multi,tfidf,1.0,0.0,,,False,unicode,0.9912821157634436,0.4999894298458872,0.9911043959482535,0.5004779900791194
287,identity_hate,bern,tfidf,1.0,0.0,,,False,unicode,0.9909677689760678,0.5010251266571901,0.9893520960546431,0.5020967183356799
288,toxic,multi,count,0.0,0.0,,english,True,,0.9485309526803303,0.7917926605321617,0.9564607118271302,0.8428074777859275
289,toxic,bern,count,0.0,0.0,,english,True,,0.9426631459826481,0.7219135402741104,0.9510875881737638,0.7815583152852724
290,severe_toxic,multi,count,0.0,0.0,,english,True,,0.9881176914371935,0.7028150877358068,0.9882256175516079,0.7732275827113044
291,severe_toxic,bern,count,0.0,0.0,,english,True,,0.9895636866591223,0.5008489724284546,0.9884848864134176,0.5027689122252831
292,obscene,multi,count,0.0,0.0,,english,True,,0.9702418374617545,0.7980341803528191,0.9720973062859288,0.8445451385069587
293,obscene,bern,count,0.0,0.0,,english,True,,0.953225198038476,0.5692871752386416,0.955486218518949,0.6084839220440527
294,threat,multi,count,0.0,0.0,,english,True,,0.996374533718932,0.5162724811861749,0.9961288476840139,0.5513601112528388
295,threat,bern,count,0.0,0.0,,english,True,,0.996751749863783,0.49995795404376986,0.9964864599071996,0.4997041048724064
296,insult,multi,count,0.0,0.0,,english,True,,0.9662391550358356,0.7586224226967818,0.9681278106085666,0.8089303125888693
297,insult,bern,count,0.0,0.0,,english,True,,0.9541263254956202,0.5436694185824843,0.9552895317961968,0.5803446067405374
298,identity_hate,multi,count,0.0,0.0,,english,True,,0.9895217737541389,0.5552312456812005,0.9892269317765281,0.6331751710660815
299,identity_hate,bern,count,0.0,0.0,,english,True,,0.9907372479986588,0.5009088549619487,0.9888514389421831,0.499841992624075
300,toxic,multi,count,1.0,0.0,,english,True,,0.9433547089148749,0.774975486887025,0.951132289701662,0.824386173752461
301,toxic,bern,count,1.0,0.0,,english,True,,0.9341967391759923,0.6915821659282536,0.9415035805923846,0.7460162663576994
302,severe_toxic,multi,count,1.0,0.0,,english,True,,0.9805943249926652,0.7051885971377049,0.9809213878930382,0.7748705436949997
303,severe_toxic,bern,count,1.0,0.0,,english,True,,0.9895008173016472,0.5028750498932771,0.9881362144958115,0.5065916837175313
304,obscene,multi,count,1.0,0.0,,english,True,,0.9617335177501152,0.776320929146811,0.9637560011801203,0.8192755890612692
305,obscene,bern,count,1.0,0.0,,english,True,,0.9501236430697012,0.5697089788987804,0.9510697075626044,0.6033647253244632
306,threat,multi,count,1.0,0.0,,english,True,,0.9960182740265728,0.5292967730285494,0.9951275334590937,0.5783002232964862
307,threat,bern,count,1.0,0.0,,english,True,,0.9968146192212582,0.49998948851094244,0.9965937435741553,0.4997579039865144
308,insult,multi,count,1.0,0.0,,english,True,,0.9576260530617378,0.7406767296097619,0.9614047008126738,0.7997514879675609
309,insult,bern,count,1.0,0.0,,english,True,,0.9515277253866465,0.5510452058945514,0.9519458575094096,0.5835436740487112
310,identity_hate,multi,count,1.0,0.0,,english,True,,0.9865040445953309,0.5752056277028712,0.9850428687652544,0.646080670865315
311,identity_hate,bern,count,1.0,0.0,,english,True,,0.9906953350936754,0.5008877146537231,0.9887620358863866,0.5028001345185619
312,toxic,multi,tfidf,0.0,0.0,,english,True,,0.9219372144683348,0.5911424180367767,0.9249193137421438,0.6100143692180531
313,toxic,bern,tfidf,0.0,0.0,,english,True,,0.9426631459826481,0.7219135402741104,0.9510875881737638,0.7815583152852724
314,severe_toxic,multi,tfidf,0.0,0.0,,english,True,,0.98989898989899,0.4999894150771641,0.989986857750798,0.4999729092731558
315,severe_toxic,bern,tfidf,0.0,0.0,,english,True,,0.9895636866591223,0.5008489724284546,0.9884848864134176,0.5027689122252831
316,obscene,multi,tfidf,0.0,0.0,,english,True,,0.9533718932059181,0.5598178019445343,0.9545206655163474,0.5722160266016971
317,obscene,bern,tfidf,0.0,0.0,,english,True,,0.953225198038476,0.5692871752386416,0.955486218518949,0.6084839220440527
318,threat,multi,tfidf,0.0,0.0,,english,True,,0.9968565321262417,0.5033112582781457,0.9970496991587172,0.5015111189497315
319,threat,bern,tfidf,0.0,0.0,,english,True,,0.996751749863783,0.49995795404376986,0.9964864599071996,0.4997041048724064
320,insult,multi,tfidf,0.0,0.0,,english,True,,0.9529108512511002,0.5200576002587002,0.9537428589309183,0.535164579079605
321,insult,bern,tfidf,0.0,0.0,,english,True,,0.9541263254956202,0.5436694185824843,0.9552895317961968,0.5803446067405374
322,identity_hate,multi,tfidf,0.0,0.0,,english,True,,0.9912821157634436,0.4999894298458872,0.9910954556426739,0.4999729395740689
323,identity_hate,bern,tfidf,0.0,0.0,,english,True,,0.9907372479986588,0.5009088549619487,0.9888514389421831,0.499841992624075
324,toxic,multi,tfidf,1.0,0.0,,english,True,,0.9237604258351146,0.6133792692020607,0.9273510768598071,0.6324074323920059
325,toxic,bern,tfidf,1.0,0.0,,english,True,,0.9341967391759923,0.6915821659282536,0.9415035805923846,0.7460162663576994
326,severe_toxic,multi,tfidf,1.0,0.0,,english,True,,0.9899199463514816,0.5010289161166651,0.9900047383619572,0.5008705753413785
327,severe_toxic,bern,tfidf,1.0,0.0,,english,True,,0.9895008173016472,0.5028750498932771,0.9881362144958115,0.5065916837175313
328,obscene,multi,tfidf,1.0,0.0,,english,True,,0.9543987593780124,0.5717786233600287,0.9561478011318427,0.5905957922543321
329,obscene,bern,tfidf,1.0,0.0,,english,True,,0.9501236430697012,0.5697089788987804,0.9510697075626044,0.6033647253244632
330,threat,multi,tfidf,1.0,0.0,,english,True,,0.9968565321262417,0.5033112582781457,0.9970586394642968,0.5015156022092406
331,threat,bern,tfidf,1.0,0.0,,english,True,,0.9968146192212582,0.49998948851094244,0.9965937435741553,0.4997579039865144
332,insult,multi,tfidf,1.0,0.0,,english,True,,0.953602414183327,0.5297729323550416,0.95520906904598,0.552434389136832
333,insult,bern,tfidf,1.0,0.0,,english,True,,0.9515277253866465,0.5510452058945514,0.9519458575094096,0.5835436740487112
334,identity_hate,multi,tfidf,1.0,0.0,,english,True,,0.9912821157634436,0.4999894298458872,0.9911133362538331,0.5004825001501079
335,identity_hate,bern,tfidf,1.0,0.0,,english,True,,0.9906953350936754,0.5008877146537231,0.9887620358863866,0.5028001345185619
336,toxic,multi,count,0.0,0.0,,english,False,,0.9485309526803303,0.7917926605321617,0.9564607118271302,0.8428074777859275
337,toxic,bern,count,0.0,0.0,,english,False,,0.9426631459826481,0.7219135402741104,0.9510875881737638,0.7815583152852724
338,severe_toxic,multi,count,0.0,0.0,,english,False,,0.9881176914371935,0.7028150877358068,0.9882256175516079,0.7732275827113044
339,severe_toxic,bern,count,0.0,0.0,,english,False,,0.9895636866591223,0.5008489724284546,0.9884848864134176,0.5027689122252831
340,obscene,multi,count,0.0,0.0,,english,False,,0.9702418374617545,0.7980341803528191,0.9720973062859288,0.8445451385069587
341,obscene,bern,count,0.0,0.0,,english,False,,0.953225198038476,0.5692871752386416,0.955486218518949,0.6084839220440527
342,threat,multi,count,0.0,0.0,,english,False,,0.996374533718932,0.5162724811861749,0.9961288476840139,0.5513601112528388
343,threat,bern,count,0.0,0.0,,english,False,,0.996751749863783,0.49995795404376986,0.9964864599071996,0.4997041048724064
344,insult,multi,count,0.0,0.0,,english,False,,0.9662391550358356,0.7586224226967818,0.9681278106085666,0.8089303125888693
345,insult,bern,count,0.0,0.0,,english,False,,0.9541263254956202,0.5436694185824843,0.9552895317961968,0.5803446067405374
346,identity_hate,multi,count,0.0,0.0,,english,False,,0.9895217737541389,0.5552312456812005,0.9892269317765281,0.6331751710660815
347,identity_hate,bern,count,0.0,0.0,,english,False,,0.9907372479986588,0.5009088549619487,0.9888514389421831,0.499841992624075
348,toxic,multi,count,1.0,0.0,,english,False,,0.9433547089148749,0.774975486887025,0.951132289701662,0.824386173752461
349,toxic,bern,count,1.0,0.0,,english,False,,0.9341967391759923,0.6915821659282536,0.9415035805923846,0.7460162663576994
350,severe_toxic,multi,count,1.0,0.0,,english,False,,0.9805943249926652,0.7051885971377049,0.9809213878930382,0.7748705436949997
351,severe_toxic,bern,count,1.0,0.0,,english,False,,0.9895008173016472,0.5028750498932771,0.9881362144958115,0.5065916837175313
352,obscene,multi,count,1.0,0.0,,english,False,,0.9617335177501152,0.776320929146811,0.9637560011801203,0.8192755890612692
353,obscene,bern,count,1.0,0.0,,english,False,,0.9501236430697012,0.5697089788987804,0.9510697075626044,0.6033647253244632
354,threat,multi,count,1.0,0.0,,english,False,,0.9960182740265728,0.5292967730285494,0.9951275334590937,0.5783002232964862
355,threat,bern,count,1.0,0.0,,english,False,,0.9968146192212582,0.49998948851094244,0.9965937435741553,0.4997579039865144
356,insult,multi,count,1.0,0.0,,english,False,,0.9576260530617378,0.7406767296097619,0.9614047008126738,0.7997514879675609
357,insult,bern,count,1.0,0.0,,english,False,,0.9515277253866465,0.5510452058945514,0.9519458575094096,0.5835436740487112
358,identity_hate,multi,count,1.0,0.0,,english,False,,0.9865040445953309,0.5752056277028712,0.9850428687652544,0.646080670865315
359,identity_hate,bern,count,1.0,0.0,,english,False,,0.9906953350936754,0.5008877146537231,0.9887620358863866,0.5028001345185619
360,toxic,multi,tfidf,0.0,0.0,,english,False,,0.9219372144683348,0.5911424180367767,0.9249193137421438,0.6100143692180531
361,toxic,bern,tfidf,0.0,0.0,,english,False,,0.9426631459826481,0.7219135402741104,0.9510875881737638,0.7815583152852724
362,severe_toxic,multi,tfidf,0.0,0.0,,english,False,,0.98989898989899,0.4999894150771641,0.989986857750798,0.4999729092731558
363,severe_toxic,bern,tfidf,0.0,0.0,,english,False,,0.9895636866591223,0.5008489724284546,0.9884848864134176,0.5027689122252831
364,obscene,multi,tfidf,0.0,0.0,,english,False,,0.9533718932059181,0.5598178019445343,0.9545206655163474,0.5722160266016971
365,obscene,bern,tfidf,0.0,0.0,,english,False,,0.953225198038476,0.5692871752386416,0.955486218518949,0.6084839220440527
366,threat,multi,tfidf,0.0,0.0,,english,False,,0.9968565321262417,0.5033112582781457,0.9970496991587172,0.5015111189497315
367,threat,bern,tfidf,0.0,0.0,,english,False,,0.996751749863783,0.49995795404376986,0.9964864599071996,0.4997041048724064
368,insult,multi,tfidf,0.0,0.0,,english,False,,0.9529108512511002,0.5200576002587002,0.9537428589309183,0.535164579079605
369,insult,bern,tfidf,0.0,0.0,,english,False,,0.9541263254956202,0.5436694185824843,0.9552895317961968,0.5803446067405374
370,identity_hate,multi,tfidf,0.0,0.0,,english,False,,0.9912821157634436,0.4999894298458872,0.9910954556426739,0.4999729395740689
371,identity_hate,bern,tfidf,0.0,0.0,,english,False,,0.9907372479986588,0.5009088549619487,0.9888514389421831,0.499841992624075
372,toxic,multi,tfidf,1.0,0.0,,english,False,,0.9237604258351146,0.6133792692020607,0.9273510768598071,0.6324074323920059
373,toxic,bern,tfidf,1.0,0.0,,english,False,,0.9341967391759923,0.6915821659282536,0.9415035805923846,0.7460162663576994
374,severe_toxic,multi,tfidf,1.0,0.0,,english,False,,0.9899199463514816,0.5010289161166651,0.9900047383619572,0.5008705753413785
